Timestamp,Air TempC,VPD,Vapor Pressure,Atmos Pressure,Solar,Wetness Level 1,Wetness Level 2,Atmos.Pressure,Air.TempC,Vapor.Pressure,Wetness.Level.1,Wetness.Level.2
2024-04-15T21:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T21:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T21:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T21:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T22:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T22:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T22:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T22:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T23:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T23:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T23:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-15T23:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T00:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T00:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T00:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T00:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T01:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T01:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T01:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T01:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T02:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T02:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T02:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T02:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T03:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T03:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T03:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T03:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T04:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T04:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T04:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T04:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T05:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T05:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T05:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T05:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T06:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T06:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T06:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T06:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T07:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T07:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T07:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T07:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T08:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T08:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T08:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T08:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T09:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T09:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T09:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T09:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T10:00:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T10:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T10:30:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T10:45:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T11:15:00Z,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
2024-04-16T11:30:00Z,25,1.3,1.867,98.84,249.8,433,429,NA,NA,NA,NA,NA
2024-04-16T11:45:00Z,24.9,1.32,1.829,98.86,199.8,433,429,NA,NA,NA,NA,NA
2024-04-16T12:00:00Z,25.3,1.4,1.825,98.87,236.2,433,429,NA,NA,NA,NA,NA
2024-04-16T12:15:00Z,25.4,1.47,1.776,98.89,249,433,429,NA,NA,NA,NA,NA
2024-04-16T12:30:00Z,26,1.59,1.777,98.88,417.3,432,428,NA,NA,NA,NA,NA
2024-04-16T12:45:00Z,26.4,1.7,1.753,98.87,393.1,432,428,NA,NA,NA,NA,NA
2024-04-16T13:00:00Z,26.3,1.68,1.732,98.87,306.3,432,428,NA,NA,NA,NA,NA
2024-04-16T13:15:00Z,26.2,1.65,1.739,98.86,315.9,432,428,NA,NA,NA,NA,NA
2024-04-16T13:30:00Z,26.6,1.73,1.754,98.82,410.3,432,428,NA,NA,NA,NA,NA
2024-04-16T13:45:00Z,27.2,1.87,1.737,98.8,669.6,431,427,NA,NA,NA,NA,NA
2024-04-16T14:00:00Z,27.7,2.05,1.658,98.76,340,431,427,NA,NA,NA,NA,NA
2024-04-16T14:15:00Z,27.7,2.13,1.596,98.73,313.1,431,426,NA,NA,NA,NA,NA
2024-04-16T14:30:00Z,28.5,2.33,1.554,98.71,575,431,426,NA,NA,NA,NA,NA
2024-04-16T14:45:00Z,29.6,2.58,1.555,98.68,839.7,430,424,NA,NA,NA,NA,NA
2024-04-16T15:00:00Z,30,2.78,1.453,98.65,806.9,430,424,NA,NA,NA,NA,NA
2024-04-16T15:15:00Z,29.5,2.75,1.374,98.62,609.2,430,424,NA,NA,NA,NA,NA
2024-04-16T15:30:00Z,30.1,2.88,1.383,98.58,561.2,430,425,NA,NA,NA,NA,NA
2024-04-16T15:45:00Z,30.2,2.92,1.385,98.56,813.9,429,424,NA,NA,NA,NA,NA
2024-04-16T16:00:00Z,30.3,3.01,1.305,98.55,494,429,425,NA,NA,NA,NA,NA
2024-04-16T16:15:00Z,30.3,3.07,1.25,98.53,377.2,430,425,NA,NA,NA,NA,NA
2024-04-16T16:30:00Z,30,2.97,1.267,98.51,282.5,429,425,NA,NA,NA,NA,NA
2024-04-16T16:45:00Z,30.2,3.03,1.255,98.5,292.2,429,425,NA,NA,NA,NA,NA
2024-04-16T17:00:00Z,30.4,3.1,1.231,98.48,295.3,429,425,NA,NA,NA,NA,NA
2024-04-16T17:15:00Z,29.9,3.06,1.168,98.47,123.4,430,426,NA,NA,NA,NA,NA
2024-04-16T17:30:00Z,29.6,2.96,1.189,98.47,118.5,430,425,NA,NA,NA,NA,NA
2024-04-16T17:45:00Z,29.6,2.89,1.268,98.46,165.3,429,425,NA,NA,NA,NA,NA
2024-04-16T18:00:00Z,29.8,2.96,1.238,98.46,203.1,429,424,NA,NA,NA,NA,NA
2024-04-16T18:15:00Z,30.2,3.1,1.182,98.45,257.6,429,424,NA,NA,NA,NA,NA
2024-04-16T18:30:00Z,29.9,3.08,1.127,98.45,196.7,429,424,NA,NA,NA,NA,NA
2024-04-16T18:45:00Z,29,2.88,1.125,98.45,179.4,429,424,NA,NA,NA,NA,NA
2024-04-16T19:00:00Z,28.7,2.8,1.139,98.44,126.5,430,425,NA,NA,NA,NA,NA
2024-04-16T19:15:00Z,28.4,2.7,1.176,98.43,52.4,430,426,NA,NA,NA,NA,NA
2024-04-16T19:30:00Z,26.5,2.19,1.277,98.43,35.5,431,427,NA,NA,NA,NA,NA
2024-04-16T19:45:00Z,25.4,1.91,1.337,98.44,16.1,431,427,NA,NA,NA,NA,NA
2024-04-16T20:00:00Z,24.7,1.75,1.369,98.45,5.3,432,428,NA,NA,NA,NA,NA
2024-04-16T20:15:00Z,24.2,1.59,1.424,98.45,0,432,428,NA,NA,NA,NA,NA
2024-04-16T20:30:00Z,23.6,1.45,1.461,98.45,0,432,428,NA,NA,NA,NA,NA
2024-04-16T20:45:00Z,22.9,1.3,1.492,98.45,0,433,429,NA,NA,NA,NA,NA
2024-04-16T21:00:00Z,22.3,1.18,1.512,98.48,0,433,429,NA,NA,NA,NA,NA
2024-04-16T21:15:00Z,21.5,1.04,1.524,98.51,0,434,430,NA,NA,NA,NA,NA
2024-04-16T21:30:00Z,21,0.92,1.559,98.56,0,434,430,NA,NA,NA,NA,NA
2024-04-16T21:45:00Z,20.3,0.83,1.544,98.58,0,434,430,NA,NA,NA,NA,NA
2024-04-16T22:00:00Z,19.8,0.76,1.551,98.59,0,434,430,NA,NA,NA,NA,NA
2024-04-16T22:15:00Z,19.4,0.68,1.561,98.6,0,435,431,NA,NA,NA,NA,NA
2024-04-16T22:30:00Z,19,0.67,1.531,98.59,0,435,431,NA,NA,NA,NA,NA
2024-04-16T22:45:00Z,18.7,0.61,1.555,98.6,0,435,431,NA,NA,NA,NA,NA
2024-04-16T23:00:00Z,18.2,0.53,1.562,98.58,0,435,431,NA,NA,NA,NA,NA
2024-04-16T23:15:00Z,18,0.51,1.551,98.58,0,435,431,NA,NA,NA,NA,NA
2024-04-16T23:30:00Z,17.9,0.49,1.557,98.56,0,436,432,NA,NA,NA,NA,NA
2024-04-16T23:45:00Z,17.7,0.47,1.559,98.54,0,436,432,NA,NA,NA,NA,NA
2024-04-17T00:00:00Z,17.5,0.44,1.556,98.53,0,436,432,NA,NA,NA,NA,NA
2024-04-17T00:15:00Z,17.4,0.43,1.548,98.51,0,436,432,NA,NA,NA,NA,NA
2024-04-17T00:30:00Z,17.4,0.43,1.559,98.5,0,436,432,NA,NA,NA,NA,NA
2024-04-17T00:45:00Z,17.2,0.41,1.554,98.5,0,436,432,NA,NA,NA,NA,NA
2024-04-17T01:00:00Z,17,0.38,1.558,98.47,0,436,432,NA,NA,NA,NA,NA
2024-04-17T01:15:00Z,17,0.38,1.555,98.47,0,438,432,NA,NA,NA,NA,NA
2024-04-17T01:30:00Z,17,0.36,1.572,98.48,0,439,432,NA,NA,NA,NA,NA
2024-04-17T01:45:00Z,17.1,0.38,1.565,98.43,0,439,432,NA,NA,NA,NA,NA
2024-04-17T02:00:00Z,17.3,0.39,1.58,98.45,0,436,432,NA,NA,NA,NA,NA
2024-04-17T02:15:00Z,17.3,0.4,1.577,98.44,0,436,432,NA,NA,NA,NA,NA
2024-04-17T02:30:00Z,17.2,0.39,1.575,98.4,0,436,432,NA,NA,NA,NA,NA
2024-04-17T02:45:00Z,17.3,0.39,1.58,98.38,0,436,432,NA,NA,NA,NA,NA
2024-04-17T03:00:00Z,17.3,0.4,1.577,98.33,0,436,432,NA,NA,NA,NA,NA
2024-04-17T03:15:00Z,17.3,0.39,1.58,98.34,0,436,432,NA,NA,NA,NA,NA
2024-04-17T03:30:00Z,17.1,0.37,1.575,98.35,0,436,432,NA,NA,NA,NA,NA
2024-04-17T03:45:00Z,17.1,0.37,1.573,98.35,0,436,432,NA,NA,NA,NA,NA
2024-04-17T04:00:00Z,16.9,0.36,1.571,98.37,0,437,433,NA,NA,NA,NA,NA
2024-04-17T04:15:00Z,16.8,0.32,1.594,98.44,0,437,433,NA,NA,NA,NA,NA
2024-04-17T04:30:00Z,16.7,0.31,1.593,98.46,0,437,433,NA,NA,NA,NA,NA
2024-04-17T04:45:00Z,16.7,0.31,1.597,98.47,0,437,433,NA,NA,NA,NA,NA
2024-04-17T05:00:00Z,16.8,0.32,1.598,98.46,0,437,433,NA,NA,NA,NA,NA
2024-04-17T05:15:00Z,17,0.34,1.589,98.43,0,437,433,NA,NA,NA,NA,NA
2024-04-17T05:30:00Z,16.9,0.34,1.588,98.42,0,448,433,NA,NA,NA,NA,NA
2024-04-17T05:45:00Z,17,0.35,1.584,98.43,0,440,433,NA,NA,NA,NA,NA
2024-04-17T06:00:00Z,16.9,0.36,1.567,98.45,0,437,433,NA,NA,NA,NA,NA
2024-04-17T06:15:00Z,17,0.38,1.546,98.43,0,437,433,NA,NA,NA,NA,NA
2024-04-17T06:30:00Z,16.7,0.36,1.547,98.46,0,437,433,NA,NA,NA,NA,NA
2024-04-17T06:45:00Z,16.4,0.32,1.537,98.46,0,437,433,NA,NA,NA,NA,NA
2024-04-17T07:00:00Z,16.4,0.33,1.527,98.49,0,437,433,NA,NA,NA,NA,NA
2024-04-17T07:15:00Z,16.3,0.32,1.535,98.52,1.1,437,433,NA,NA,NA,NA,NA
2024-04-17T07:30:00Z,16.1,0.31,1.525,98.52,7.3,437,433,NA,NA,NA,NA,NA
2024-04-17T07:45:00Z,16.3,0.33,1.522,98.51,19.8,437,433,NA,NA,NA,NA,NA
2024-04-17T08:00:00Z,16.6,0.35,1.538,98.52,26.2,437,433,NA,NA,NA,NA,NA
2024-04-17T08:15:00Z,17,0.4,1.539,98.53,43.6,436,432,NA,NA,NA,NA,NA
2024-04-17T08:30:00Z,17.5,0.42,1.576,98.52,58.4,436,432,NA,NA,NA,NA,NA
2024-04-17T08:45:00Z,18,0.46,1.603,98.51,71.2,436,432,NA,NA,NA,NA,NA
2024-04-17T09:00:00Z,19.1,0.58,1.638,98.48,77.5,435,431,NA,NA,NA,NA,NA
2024-04-17T09:15:00Z,20,0.69,1.656,98.47,56.6,435,431,NA,NA,NA,NA,NA
2024-04-17T09:30:00Z,21.5,0.93,1.625,98.45,89,434,430,NA,NA,NA,NA,NA
2024-04-17T09:45:00Z,22.3,1.07,1.619,98.47,113.2,434,430,NA,NA,NA,NA,NA
2024-04-17T10:00:00Z,23.4,1.39,1.478,98.46,81.1,433,429,NA,NA,NA,NA,NA
2024-04-17T10:15:00Z,23.7,1.53,1.399,98.47,106,433,429,NA,NA,NA,NA,NA
2024-04-17T10:30:00Z,24.1,1.6,1.396,98.45,164.4,432,429,NA,NA,NA,NA,NA
2024-04-17T10:45:00Z,24.4,1.75,1.294,98.43,118.3,432,428,NA,NA,NA,NA,NA
2024-04-17T11:00:00Z,24.4,1.84,1.214,98.46,117.9,432,428,NA,NA,NA,NA,NA
2024-04-17T11:15:00Z,24.2,1.84,1.187,98.45,80.6,443,428,NA,NA,NA,NA,NA
2024-04-17T11:30:00Z,24.1,1.81,1.19,98.46,142.1,432,428,NA,NA,NA,NA,NA
2024-04-17T11:45:00Z,24.3,1.83,1.207,98.45,202.3,432,428,NA,NA,NA,NA,NA
2024-04-17T12:00:00Z,24.8,1.89,1.236,98.44,239,432,428,NA,NA,NA,NA,NA
2024-04-17T12:15:00Z,25,1.89,1.273,98.41,173.2,432,428,NA,NA,NA,NA,NA
2024-04-17T12:30:00Z,24.9,1.83,1.309,98.41,230.7,432,428,NA,NA,NA,NA,NA
2024-04-17T12:45:00Z,25,1.81,1.353,98.41,274.8,432,428,NA,NA,NA,NA,NA
2024-04-17T13:00:00Z,25,1.76,1.408,98.37,304,432,428,NA,NA,NA,NA,NA
2024-04-17T13:15:00Z,25.3,1.73,1.482,98.34,397,432,428,NA,NA,NA,NA,NA
2024-04-17T13:30:00Z,25.8,1.82,1.507,98.29,547.1,431,427,NA,NA,NA,NA,NA
2024-04-17T13:45:00Z,25.8,1.86,1.462,98.29,285.8,432,428,NA,NA,NA,NA,NA
2024-04-17T14:00:00Z,25.3,1.78,1.452,98.32,68.3,432,428,NA,NA,NA,NA,NA
2024-04-17T14:15:00Z,24.8,1.67,1.46,98.33,53.3,432,428,NA,NA,NA,NA,NA
2024-04-17T14:30:00Z,24.6,1.61,1.469,98.33,111.5,432,428,NA,NA,NA,NA,NA
